"","Age","State","Posts","Views","Duration","Authors","AuthorExperience","DeletedPosts","Forum","AuthorBanned"
"450",2278,"open",32,2265,1346,17,0,0,"Misc","not banned"
"451",3358,"open",12,1959,3,6,90,0,"Math","not banned"
"452",4424,"open",5,923,1961,4,126,0,"Science","not banned"
"453",2216,"open",0,324,4,2,666,0,"Speculation","not banned"
"454",2882,"open",2,487,8,4,63,0,"Science","not banned"
"455",74,"open",3,263,0,4,578,0,"Science","banned"
"456",1831,"open",20,1229,11,6,1903,0,"Discussion","not banned"
"457",3153,"open",5,815,3,5,0,0,"Science","not banned"
"458",3774,"open",6,1012,6,4,2,0,"Medicine","not banned"
"459",1526,"open",4,892,314,5,1650,0,"Science","not banned"
"460",3671,"open",45,1022,12,8,117,0,"Misc","not banned"
"461",3632,"open",45,2343,38,20,59,0,"Science","not banned"
"462",3394,"open",4,476,1,3,410,0,"Science","not banned"
"463",2053,"open",19,1971,15,11,456,0,"Science","not banned"
"464",866,"open",9,988,2,7,2386,0,"Math","not banned"
"465",3868,"open",45,2650,5,10,118,1,"Speculation","not banned"
"466",3535,"open",10,1080,2,4,375,0,"Science","not banned"
"467",998,"open",1,430,0,2,0,0,"Science","not banned"
"468",2770,"open",3,407,2,3,475,0,"Science","not banned"
"469",1176,"open",2,4265,14,6,0,2,"Homework","not banned"
"470",2506,"open",3,2819,0,3,0,0,"Science","not banned"
"471",3348,"open",3,929,2,3,252,0,"Math","not banned"
"472",2938,"open",0,331,1,2,243,0,"Discussion","not banned"
"473",2754,"open",15,630,2,4,491,0,"Science","not banned"
"474",880,"open",0,317,4,2,1,0,"Science","not banned"
"475",3217,"open",10,498,2,9,933,0,"Discussion","not banned"
"476",1152,"open",1,1066,6,3,14,0,"Science","not banned"
"477",3103,"open",61,5459,738,29,215,3,"Science","not banned"
"478",2747,"open",0,643,0,2,0,0,"Misc","not banned"
"479",3698,"open",2,777,4,3,99,0,"Science","not banned"
"480",3675,"open",22,2510,30,10,15,0,"Science","not banned"
"481",84,"open",4,238,8,6,12,0,"Speculation","not banned"
"482",2022,"open",7,489,5,4,1812,0,"Science","not banned"
"483",1379,"closed",127,8704,72,25,97,0,"Science","not banned"
"484",324,"open",7,543,5,7,115,0,"Medicine","not banned"
"485",1289,"open",6,1373,2,4,2419,0,"Medicine","not banned"
"486",622,"open",20,716,6,6,0,0,"Speculation","not banned"
"487",2192,"open",3,685,4,4,441,0,"Math","not banned"
"488",3347,"open",18,1298,1,9,320,0,"Misc","not banned"
"489",3379,"open",12,868,26,12,154,1,"Math","not banned"
"490",2119,"open",20,837,11,11,14,0,"Science","not banned"
"491",302,"open",7,363,37,6,306,0,"Science","not banned"
"492",3708,"open",13,1592,2,9,0,0,"Science","not banned"
"493",3185,"open",11,697,11,8,263,0,"Discussion","not banned"
"494",2718,"open",4,587,1,4,1,0,"Medicine","not banned"
"495",3030,"open",54,1487,7,11,14,0,"Discussion","not banned"
"496",943,"open",1,677,0,2,0,0,"Misc","not banned"
"497",2185,"open",45,5215,302,14,934,1,"Math","not banned"
"498",552,"open",20,936,110,4,128,0,"Discussion","banned"
"499",2952,"open",2,618,6,3,0,0,"Homework","not banned"
"500",3614,"open",59,2318,247,23,1,0,"Misc","not banned"
"501",2848,"open",17,1524,836,11,194,0,"Science","not banned"
"502",2821,"open",176,6153,28,22,511,1,"Discussion","not banned"
"503",3486,"open",10,834,2,5,75,0,"Science","not banned"
"504",1797,"open",0,1701,1,2,91,0,"Homework","not banned"
"505",3989,"open",19,2809,19,9,0,0,"Science","not banned"
"506",1946,"open",2,3585,0,2,0,0,"Science","not banned"
"507",2310,"open",4,521,2,6,1440,0,"Discussion","not banned"
"508",1905,"open",3,270,1,3,0,0,"Speculation","not banned"
"509",2385,"open",7,1521,4,4,103,0,"Misc","not banned"
"510",3526,"open",2,421,1,3,31,0,"Science","not banned"
"511",3691,"open",121,2101,15,22,4,0,"Misc","not banned"
"512",1390,"open",1,464,1,2,174,0,"Science","not banned"
"513",2597,"closed",4,496,1,5,1,0,"Science","not banned"
"514",1379,"open",24,1551,7,8,1,0,"Speculation","not banned"
"515",476,"open",9,626,7,8,58,0,"Science","not banned"
"516",1765,"open",1,412,1,3,611,0,"Science","not banned"
"517",3065,"open",286,10390,38,34,602,3,"Discussion","not banned"
"518",3522,"closed",2,343,0,3,238,0,"Discussion","not banned"
"519",1539,"open",4,808,54,4,0,0,"Science","not banned"
"520",3694,"open",5,522,2,5,524,0,"Science","not banned"
"521",2141,"open",0,323,3,1,17,0,"Homework","not banned"
"522",2467,"open",1,368,2,3,0,0,"Speculation","not banned"
"523",2059,"open",6,454,1,7,1267,1,"Discussion","not banned"
"524",1132,"open",0,1072,9,2,27,0,"Science","not banned"
"525",47,"open",44,844,46,13,1799,0,"Science","not banned"
"526",601,"open",3,504,3,3,3,0,"Speculation","banned"
"527",337,"open",1,273,0,3,55,0,"Science","not banned"
"528",2695,"open",9,831,1,9,0,0,"Science","not banned"
"529",2824,"open",7,584,5,5,993,0,"Science","not banned"
"530",1235,"open",0,1047,0,2,1935,0,"Misc","not banned"
"531",1507,"open",2,589,0,3,2433,0,"Science","not banned"
"532",2353,"open",0,359,0,2,293,0,"Science","not banned"
"533",2050,"open",0,5366,1,4,0,3,"Science","not banned"
"534",453,"open",0,479,0,2,0,0,"Speculation","not banned"
"535",1180,"open",16,1776,50,8,492,0,"Science","not banned"
"536",3408,"open",17,485,8,16,0,0,"Misc","banned"
"537",4011,"open",2,575,53,4,107,0,"Discussion","not banned"
"538",2764,"open",3,350,0,5,1785,0,"Discussion","not banned"
"539",924,"open",28,1622,1,16,0,0,"Science","not banned"
"540",101,"open",39,882,13,14,32,0,"Discussion","not banned"
"541",2786,"open",9,1722,7,3,74,0,"Medicine","not banned"
"542",1864,"open",0,31,0,2,0,0,"Science","banned"
"543",1102,"open",5,623,4,7,362,0,"Science","not banned"
"544",4348,"closed",0,670,0,2,61,0,"Discussion","not banned"
"545",3369,"open",4,465,0,4,337,0,"Science","not banned"
"546",3266,"open",15,942,44,11,127,0,"Math","not banned"
"547",3396,"open",2,477,0,4,0,0,"Science","not banned"
"548",1127,"open",0,318,1,2,45,0,"Homework","not banned"
"549",2196,"open",4,23,0,3,2339,0,"Misc","not banned"
"550",2123,"open",2,520,1,2,1425,0,"Speculation","not banned"
"551",3792,"open",32,2396,227,29,1,5,"Misc","not banned"
"552",3551,"open",27,1702,2,7,28,0,"Science","banned"
"553",3661,"open",1,640,5,2,200,0,"Science","not banned"
"554",4339,"open",16,2770,17,10,2,0,"Speculation","not banned"
"555",1977,"open",1,391,0,4,0,1,"Science","not banned"
"556",4132,"open",5,2021,2,4,2,0,"Medicine","not banned"
"557",1444,"open",13,1242,3,5,225,0,"Discussion","banned"
"558",359,"open",15,469,5,8,1,0,"Science","not banned"
"559",2705,"open",7,1761,3,4,64,0,"Medicine","not banned"
"560",2401,"open",5,1412,0,5,0,0,"Science","not banned"
"561",950,"open",0,352,0,2,0,0,"Homework","not banned"
"562",1359,"open",2,603,0,2,0,0,"Homework","not banned"
"563",2084,"open",3,907,24,4,108,0,"Science","not banned"
"564",943,"open",4,493,1,5,0,0,"Medicine","not banned"
"565",1386,"open",8,1000,3,5,28,0,"Discussion","not banned"
"566",1956,"open",5,2948,1,3,777,0,"Math","not banned"
"567",2096,"open",0,490,0,3,1,1,"Science","not banned"
"568",2131,"open",2,451,0,3,35,0,"Homework","not banned"
"569",915,"open",8,504,1,7,0,0,"Speculation","not banned"
"570",1305,"open",15,2381,9,10,1193,0,"Science","not banned"
"571",2114,"open",48,8802,2000,20,78,0,"Medicine","not banned"
"572",2568,"open",2,549,0,4,305,0,"Science","not banned"
"573",183,"open",7,367,152,2,818,0,"Math","not banned"
"574",4244,"open",5,1035,4,2,1,0,"Science","not banned"
"575",1767,"open",0,454,0,2,1567,0,"Science","not banned"
"576",355,"open",3,319,3,5,3658,0,"Discussion","not banned"
"577",4168,"open",2,755,0,3,11,0,"Science","not banned"
"578",474,"open",1,445,18,2,2221,0,"Science","not banned"
"579",2968,"open",3,890,1,4,257,0,"Science","not banned"
"580",3816,"open",4,575,86,3,58,0,"Misc","not banned"
"581",2470,"open",12,904,9,7,381,0,"Science","not banned"
"582",2308,"open",29,1401,3,10,0,0,"Science","not banned"
"583",1032,"open",10,1069,3,5,0,0,"Speculation","not banned"
"584",2668,"closed",99,7842,7,19,66,0,"Science","not banned"
"585",1863,"open",4,826,2,4,21,0,"Science","not banned"
"586",709,"open",0,695,319,2,3292,0,"Misc","not banned"
"587",3321,"open",5,394,2,5,11,0,"Discussion","not banned"
"588",3936,"open",3,501,0,3,149,0,"Discussion","not banned"
"589",2641,"open",10,1175,73,5,907,0,"Science","not banned"
"590",4509,"open",1,899,69,3,5,0,"Science","not banned"
"591",3391,"open",100,10501,309,14,759,1,"Science","not banned"
"592",1288,"open",7,798,19,5,92,0,"Science","banned"
"593",3588,"closed",6,811,11,6,0,0,"Misc","not banned"
"594",3239,"open",35,1932,50,28,0,3,"Speculation","not banned"
"595",1068,"open",4,817,3,4,396,0,"Science","not banned"
"596",125,"open",4,243,1,4,30,0,"Science","banned"
"597",1748,"open",3,392,0,4,0,0,"Science","not banned"
"598",1151,"open",0,429,1,2,0,0,"Science","not banned"
"599",2477,"open",1,409,0,3,49,0,"Science","not banned"
"600",200,"open",4,275,16,4,7,0,"Math","not banned"
"601",3834,"open",23,1709,17,6,27,1,"Science","not banned"
"602",1405,"open",2,684,1,2,225,0,"Misc","not banned"
"603",1091,"open",16,695,47,3,57,0,"Speculation","not banned"
"604",3177,"open",16,542,1,4,110,0,"Discussion","not banned"
"605",2540,"open",6,724,1,5,718,0,"Homework","not banned"
"606",2403,"open",8,459,2,6,1089,0,"Discussion","not banned"
"607",3315,"open",0,364,0,2,0,0,"Science","not banned"
"608",2110,"open",31,1427,8,11,722,1,"Science","not banned"
"609",899,"open",4,631,2,5,1796,0,"Discussion","not banned"
"610",577,"open",0,242,1,2,0,0,"Misc","not banned"
"611",3087,"open",9,681,4,7,0,0,"Science","banned"
"612",3396,"open",1,517,1,3,18,0,"Science","not banned"
"613",4265,"open",1,766,0,2,270,0,"Math","not banned"
"614",3408,"open",5,736,2,5,459,0,"Math","not banned"
"615",1780,"open",6,355,1,6,80,0,"Science","not banned"
"616",3301,"open",1,346,0,2,221,0,"Discussion","not banned"
"617",556,"open",2,936,3,3,0,0,"Science","not banned"
"618",2557,"open",6,941,0,4,0,0,"Science","not banned"
"619",3941,"open",26,1483,7,9,60,0,"Science","not banned"
"620",1048,"open",4,506,7,3,124,0,"Science","not banned"
"621",3590,"open",0,653,0,2,376,0,"Science","not banned"
"622",2100,"open",1,537,501,2,703,1,"Science","not banned"
"623",2944,"open",1,293,1,3,723,0,"Discussion","not banned"
"624",3344,"open",5,4371,1,4,0,0,"Science","not banned"
"625",1399,"open",38,3953,8,7,9,1,"Science","not banned"
"626",2541,"open",35,143,14,6,1460,0,"Misc","not banned"
"627",2106,"open",7,414,11,6,86,0,"Discussion","not banned"
"628",104,"open",7,246,5,5,83,0,"Math","not banned"
"629",3682,"open",12,446,1,6,669,0,"Discussion","not banned"
"630",2714,"open",24,1687,34,14,26,0,"Science","not banned"
"631",3340,"open",8,1393,10,7,316,0,"Medicine","not banned"
"632",2793,"open",5,3090,0,3,148,0,"Science","not banned"
"633",3935,"open",14,2622,1193,13,614,0,"Homework","not banned"
"634",3488,"open",19,1439,32,14,274,0,"Medicine","not banned"
"635",2820,"open",13,7749,43,11,1,0,"Medicine","not banned"
"636",3349,"open",47,2235,5,11,742,0,"Science","not banned"
"637",3483,"open",7,695,42,5,11,0,"Science","not banned"
"638",2201,"open",25,1561,16,9,0,1,"Science","not banned"
"639",4196,"open",5,799,75,5,0,0,"Science","not banned"
"640",1583,"open",1,1051,2,3,0,0,"Science","not banned"
"641",1288,"open",7,1158,13,6,1519,0,"Medicine","not banned"
"642",3713,"open",57,1695,2,18,75,0,"Discussion","not banned"
"643",569,"open",11,424,2,4,244,0,"Science","not banned"
"644",1333,"open",5,653,2,4,0,0,"Science","not banned"
"645",3808,"open",14,1036,1,4,186,0,"Discussion","not banned"
"646",3587,"open",6,976,1,3,156,0,"Science","not banned"
"647",2352,"open",3,317,1,4,285,0,"Discussion","not banned"
"648",219,"open",4,144,1,3,580,0,"Discussion","not banned"
"649",1868,"open",2,428,0,3,16,0,"Science","not banned"
"650",2127,"closed",0,480,0,2,0,0,"Science","not banned"
"651",2428,"open",14,1231,3,5,0,0,"Science","not banned"
"652",3386,"open",31,4458,5,20,244,0,"Discussion","not banned"
"653",2253,"open",8,1810,6,6,0,0,"Homework","not banned"
"654",2059,"open",25,1590,16,7,150,0,"Science","banned"
"655",2289,"open",54,14056,1428,43,1740,5,"Misc","not banned"
"656",300,"open",1,219,3,2,0,0,"Science","not banned"
"657",3474,"open",0,376,0,2,258,0,"Homework","not banned"
"658",1381,"open",1,606,0,3,95,0,"Science","not banned"
"659",2014,"open",0,296,1,2,0,0,"Discussion","not banned"
"660",3162,"open",51,3426,11,13,0,0,"Science","not banned"
"661",2389,"open",3,1065,0,5,462,0,"Homework","not banned"
"662",3632,"open",30,2901,6,11,0,1,"Speculation","banned"
"663",1543,"open",0,1095,1,3,0,1,"Homework","not banned"
"664",1468,"open",16,1392,3,9,46,0,"Speculation","not banned"
"665",687,"open",19,548,6,8,20,0,"Science","not banned"
"666",3682,"open",9,1004,59,6,5,0,"Medicine","not banned"
"667",1183,"open",0,3008,15,2,1,0,"Science","not banned"
"668",3420,"open",6,594,4,5,4,0,"Discussion","not banned"
"669",3536,"open",4,808,9,5,111,0,"Math","not banned"
"670",120,"open",0,180,0,2,0,0,"Math","not banned"
"671",2051,"open",1,38,2,3,0,0,"Misc","not banned"
"672",179,"closed",140,2104,28,11,548,0,"Speculation","not banned"
"673",3413,"open",3,498,1,2,752,0,"Discussion","not banned"
"674",1269,"open",5,1061,1,7,1229,0,"Discussion","not banned"
"675",3179,"open",1,584,0,2,153,0,"Science","not banned"
"676",2924,"open",0,442,2,2,982,0,"Science","not banned"
"677",1102,"open",0,1280,1,2,0,0,"Science","not banned"
"678",3037,"open",137,6488,12,20,250,0,"Misc","not banned"
"679",166,"open",14,450,16,8,28,0,"Discussion","not banned"
"680",2150,"open",5,727,6,6,501,0,"Science","not banned"
"681",2551,"closed",46,3022,3,11,1,0,"Science","not banned"
"682",518,"open",5,2863,319,6,408,0,"Homework","not banned"
"683",3030,"open",40,1463,6,8,250,1,"Discussion","not banned"
"684",1875,"open",5,521,4,3,0,0,"Science","not banned"
"685",1706,"open",22,1526,73,15,21,0,"Discussion","not banned"
"686",2770,"open",3,454,1,2,81,0,"Science","not banned"
"687",2144,"open",0,294,0,2,0,0,"Science","not banned"
"688",1820,"open",8,915,3,3,1350,0,"Science","not banned"
"689",3034,"open",11,983,34,11,519,0,"Science","not banned"
"690",706,"open",12,465,5,9,2929,0,"Science","not banned"
"691",3941,"open",15,1791,37,6,0,0,"Math","not banned"
"692",1382,"open",0,1168,0,2,0,0,"Math","not banned"
"693",454,"open",20,1528,10,5,810,0,"Misc","not banned"
"694",632,"open",1,454,0,3,3381,0,"Science","not banned"
"695",3497,"closed",5,548,0,6,56,0,"Discussion","not banned"
"696",1944,"closed",6,624,4,5,335,0,"Speculation","banned"
"697",1842,"open",3,594,2,4,1702,0,"Discussion","not banned"
"698",2739,"open",6,421,3,4,14,0,"Science","not banned"
"699",1143,"open",1,352,3,3,0,0,"Science","not banned"
"700",962,"open",7,1530,97,8,83,0,"Math","not banned"
"701",492,"closed",607,9872,48,31,307,6,"Discussion","not banned"
"702",4209,"closed",48,8322,707,20,0,2,"Science","not banned"
"703",2055,"open",7,926,2,3,1851,0,"Math","not banned"
"704",4059,"open",45,1841,43,16,476,0,"Discussion","not banned"
"705",211,"open",10,491,2,6,333,0,"Science","banned"
"706",2356,"open",9,755,2,8,73,0,"Science","not banned"
"707",3511,"open",10,903,1,6,0,0,"Science","not banned"
"708",1020,"open",4,365,0,3,128,0,"Speculation","not banned"
"709",3579,"open",1,543,1,2,0,0,"Science","banned"
"710",1160,"open",12,1071,2,6,271,0,"Discussion","banned"
"711",2080,"open",16,669,9,10,1464,0,"Discussion","not banned"
"712",3352,"open",13,55,32,8,1197,0,"Misc","not banned"
"713",4547,"open",1,852,0,2,3,0,"Discussion","not banned"
"714",2791,"open",15,1049,11,6,0,0,"Science","not banned"
"715",242,"open",1,162,2,3,224,0,"Science","not banned"
"716",3753,"open",64,2869,47,14,97,0,"Science","not banned"
"717",2659,"open",6,905,44,8,1,0,"Homework","not banned"
"718",2553,"open",6,775,9,4,0,0,"Science","not banned"
"719",1080,"open",0,427,1,2,1024,0,"Science","not banned"
"720",3423,"open",6,761,1,4,0,0,"Misc","not banned"
"721",2458,"open",0,509,0,2,5,0,"Science","not banned"
"722",3305,"open",19,1605,16,7,123,0,"Math","not banned"
"723",2647,"open",0,499,0,2,493,0,"Science","not banned"
"724",692,"open",2,198,1,3,96,0,"Speculation","not banned"
"725",2455,"open",22,1168,7,10,0,0,"Science","not banned"
"726",1410,"open",80,5784,11,15,2407,0,"Discussion","not banned"
"727",3120,"closed",0,544,0,2,347,0,"Science","not banned"
"728",2265,"open",0,282,1,2,395,0,"Homework","not banned"
"729",2210,"open",6,1459,1,6,762,0,"Science","not banned"
"730",1796,"open",4,871,1,4,209,0,"Math","not banned"
"731",2097,"open",0,333,6,2,0,0,"Science","not banned"
"732",1577,"open",8,1160,214,5,28,0,"Medicine","not banned"
"733",3283,"open",19,4920,22,9,0,1,"Math","not banned"
"734",3600,"open",3,953,1,3,162,1,"Math","not banned"
"735",53,"open",4,237,0,6,689,0,"Science","not banned"
"736",789,"open",19,852,4,9,1490,0,"Discussion","not banned"
"737",2675,"open",14,790,5,5,24,0,"Speculation","banned"
"738",2696,"open",18,5664,94,11,0,0,"Science","not banned"
"739",2809,"open",8,1763,8,5,503,0,"Science","not banned"
"740",3132,"open",20,2067,7,5,1018,0,"Misc","not banned"
"741",3752,"open",3,669,0,5,8,1,"Discussion","not banned"
"742",2880,"open",6,865,29,7,52,0,"Science","not banned"
"743",1148,"open",1,525,1,2,2,0,"Speculation","not banned"
"744",2096,"open",2,880,22,3,1,0,"Homework","not banned"
"745",4063,"open",52,3073,787,28,472,0,"Discussion","not banned"
"746",1366,"open",13,1260,1,7,7,0,"Discussion","not banned"
"747",1858,"open",0,877,0,2,1468,0,"Science","not banned"
"748",3295,"open",31,1396,4,13,455,0,"Discussion","not banned"
"749",815,"open",5,674,50,5,3,0,"Science","not banned"
"750",2971,"open",0,355,0,2,0,0,"Science","not banned"
"751",583,"open",2,207,4,2,890,0,"Speculation","not banned"
"752",2372,"open",1,481,1,3,175,0,"Science","not banned"
"753",2906,"open",31,2722,121,6,1284,0,"Science","not banned"
"754",2163,"open",6,308,1,6,1169,0,"Discussion","not banned"
"755",2278,"open",6,783,13,6,0,0,"Science","not banned"
"756",1472,"open",11,2687,28,5,632,1,"Science","not banned"
"757",1889,"open",0,292,0,2,1655,0,"Discussion","not banned"
"758",1581,"open",1,527,2,2,229,0,"Science","not banned"
"759",4146,"open",19,1894,34,9,15,0,"Science","not banned"
"760",1479,"open",1,369,0,3,0,0,"Discussion","not banned"
"761",1402,"open",17,972,1,5,162,0,"Discussion","not banned"
"762",4057,"open",5,387,2,4,84,0,"Discussion","not banned"
"763",2325,"open",2,1449,3,4,1,0,"Medicine","not banned"
"764",1860,"open",41,1580,7,20,204,0,"Discussion","not banned"
"765",1448,"open",0,481,1,2,0,0,"Science","not banned"
"766",1969,"open",2,1963,714,4,0,1,"Misc","not banned"
"767",1813,"open",0,540,6,2,0,0,"Medicine","not banned"
"768",1284,"open",3,1137,2,2,166,0,"Speculation","not banned"
"769",1199,"open",2,597,0,3,0,0,"Science","not banned"
"770",3705,"open",3,806,1,5,0,0,"Science","not banned"
"771",2079,"open",34,1554,5,20,1,0,"Science","not banned"
"772",567,"open",4,220,1,4,7,0,"Speculation","not banned"
"773",3154,"open",1,449,32,3,0,0,"Science","not banned"
"774",3753,"open",9,3211,49,4,13,0,"Science","not banned"
"775",3151,"open",2,551,15,3,30,0,"Discussion","not banned"
"776",1458,"closed",0,318,0,2,0,0,"Discussion","not banned"
"777",1664,"open",5,857,4,6,1662,0,"Science","not banned"
"778",3976,"open",28,3581,149,12,7,0,"Medicine","not banned"
"779",2136,"open",0,478,0,3,990,1,"Medicine","not banned"
"780",2077,"open",4,506,1,3,510,0,"Science","not banned"
"781",1256,"open",3,580,0,3,0,0,"Science","not banned"
"782",3234,"open",9,759,2,4,0,0,"Science","not banned"
